날짜,제목,조회,공감,비공감
2021.06.16 08:45,식빵 모르겠다 풀 매수다ㅋ,329,0,0
2021.06.16 08:39,천연가스ㅋㅋㅋ신고가 이후...,226,0,0
2021.06.16 08:38,매도 잔량 ㅎㄷㄷ,209,0,0
2021.06.15 21:45,"치솟는 유가, 2년반 만에 최고점",233,2,0
2021.06.15 16:36,145000,263,2,0
2021.06.15 15:49,지금이라도 늦지 않앗다... 이유는 ...,450,2,0
2021.06.15 15:39,아니 나 아직 못샀어,484,3,1
2021.06.15 14:27,시원하게 상한가 한번갑시다!!,258,1,0
2021.06.15 13:52,신소식 ㅋㅋ,301,0,3
2021.06.15 13:47,남중국해 원전사고 한국도 영향.   그래서 천연가스 사용해라.  ,316,0,0
2021.06.15 13:42,신고가 5  거래일이다ㅋ,457,2,1
2021.06.14 17:59,급등 뉴스. 민간 lng  협회 개설 될,288,1,0
2021.06.14 10:37,전세계가 lng 에 목숨걸었다.  가즈아 ,318,1,0
2021.06.14 09:43,이거는 가기가 글러먹은듯,273,1,0
2021.06.14 09:20,잘 먹고 간다.,249,2,0
2021.06.14 09:03,그만팔아라!!,197,0,1
2021.06.12 18:00,천연가스 급등 +4.67%(5월18일 +5% 이후 최고상승율),492,4,1
2021.06.11 09:56,유통주식수가  40만주밖에 안되네~~,462,0,0
2021.06.11 08:49,Lng 엄청나게 수요되겠군 !!! 수소협의체 9월 출범”… 현대차 SK 포스코 효성 뭉쳤다,513,2,0
2021.06.11 08:42,주주님들,269,0,0
2021.06.10 22:08,천연가스,252,0,0
2021.06.10 12:37,12만 2천원까지 기다렷다 매수해야지,278,0,0
2021.06.10 09:34,너도슬슬,310,0,1
2021.06.09 21:48,콘티넨탈ㅋ,229,0,0
2021.06.09 21:41,가스가스,173,0,0
2021.06.09 12:00,망부석이네,248,0,0
2021.06.08 23:56,배당이,2773,0,1
2021.06.08 18:40,천가 선물 오르는데 ,291,0,1
2021.06.06 09:34,서울가스 이번해  배당 주나요?,3274,1,0
2021.06.06 09:01,1000%,742,7,0
2021.06.07 13:49,1000%,223,1,0
2021.06.05 18:58,개미들의반란 카페로 초대합니다,378,0,2
2021.06.04 20:30,가스 선물 급등중..,460,2,0
2021.06.03 17:18,"산업부, 천연가스 비축의무량 강화…기존 7일분→9일분 상향",535,0,0
2021.06.03 16:27,내일은..,283,0,0
2021.06.03 11:45,오늘은 아름다운,400,3,0
2021.06.03 10:35,오후부터,534,1,2
2021.06.02 19:57,한번더 내릴거다 그때 잡아라,466,2,2
2021.06.02 19:36,1분기 도시가스 판매량 급증…산업용 최대 규모 경동 28.5%↑로 증가율 1위,343,3,0
2021.06.02 15:15,내일시초가,570,1,2
2021.06.02 14:19,차트넘 이쁘다 ㅎㅎ,324,2,1
2021.06.02 14:14,중간배당이 언제인가요?,509,0,1
2021.06.02 14:14,"2034년까지 천연가스 수요 15% 증가…산업부 ""수입국 다변화""  제14차 장기 천연가스 수급계획(2021-2034) 공고",303,0,1
2021.06.02 14:09,역시.조종끝,211,1,2
2021.06.02 13:52,내일 산업 천연가스 비축의무 강화 추진,329,0,1
2021.06.02 13:00,워런버핏 천연가스 셰브론 투자. 美 텍사스에 천연가스 발전소 10기 설립 추진,263,0,0
2021.06.02 11:16,기다려,409,0,3
2021.06.02 08:26,오늘가나?,189,0,1
2021.06.02 06:54,석탄화력 상한제약. 천연가스 의존도 더욱 높아져 가스사들 수익성 폭등 ,215,0,1
2021.06.01 22:15,천연가스 폭동!,222,0,0
2021.06.01 17:37,천연가스 폭등중,205,0,0
2021.06.01 10:04,조언부탁드려요,1434,1,0
2021.05.31 23:05,15분만에 확인가능한 쉬운 매매법 공유 드립니다.,293,2,0
2021.05.31 22:20,공포의'D'기 온다..삼성이 본사 사옥까지 팔아서 모은 현금 100조를 미리 대기중인 이유,456,0,2
2021.05.31 17:05,"중국, 부부당 자녀 3명까지 전격 허용···저출산에 산아제한 전격 완화",265,1,0
2021.05.28 09:08, 도시가스 파이프 라인에 연결.  도시가스로 수소 양산…수소충전소 확대 청신호.,463,0,0
2021.05.27 14:54,손모가지조심,367,1,2
2021.05.27 12:41,배당금1위,808,0,2
2021.05.27 12:38,조바심금물이라했지,305,0,2
2021.05.26 22:58,일본인들은 30년 전부터~ 모든 수익성자산에 투자하지 않는다. 집도 잘 사지 않는다. 그 이유는,750,2,4
2021.05.26 22:12,천연가스,302,2,1
2021.05.26 17:28,품절주의 장단점,393,2,5
2021.05.26 17:02,ㅋㅋ이거 꼭다리에서 물린 흑두루미있나,254,2,0
2021.05.26 14:26,내일부터.반등준비,578,1,4
2021.05.26 08:54,주식초보자에게 서울가스시총은 8천억원이 되어야한다,854,0,2
2021.05.26 08:50,불쌍한 개잡주 ㅡ,322,1,0
2021.05.25 22:00,대주주 지분 93% 나머지 35만주 유통물량인데,531,0,1
2021.05.25 21:56,주포의 고민이 시작되었습니다.,269,2,0
2021.05.25 14:20,남양유업오늘만 13.7프로 상승중,251,0,0
2021.05.25 13:53,조종끝났고,517,0,2
2021.05.25 13:28,배당금매수,916,0,0
2021.05.25 11:21,가스주들은 수소시대에 성장산업이다 라는 말에 대찬성합니다,311,0,2
2021.05.25 09:11,Sh에너지화학 vi발동하는데 뭐하지,238,1,0
2021.05.25 08:45,80000원,224,0,0
2021.05.24 13:00,가스주들은 수소관련주로 이제 성장산업이다,430,1,0
2021.05.24 10:50,서울가스 11만원에서 17만원 상승한 것처럼 한진중홀딩스도 갑니다.실적을 보세요,727,0,1
2021.05.24 10:18,주담 연락처  02  3660  8230,230,0,0
2021.05.24 10:42,주담 연락처  02  3660  8230,546,1,0
2021.05.24 09:21,도대체 누가 저평가인가?,345,0,0
2021.05.23 10:50,관망 좀해야긋다,283,0,0
2021.05.22 12:25,도시가스주 가치 비교분석,968,6,4
2021.05.22 00:05,가스는행운,730,3,2
2021.05.21 18:32,천연가스 폭등,734,0,4
2021.05.21 18:01,닭 못가지를 비틀어도 새벽이 오듯이 주가는 실적대로 가는 법이다 단기는 수급에 의해 좌우되지만 중장기적으로는 실적대로 간다.,246,1,0
2021.05.21 15:54,배당 10%가 넘는게 실화??,1476,1,3
2021.05.21 14:03,물린놈들은 그냥 배당 존버해라 ㅡㅡ,881,0,0
2021.05.21 13:45,13만원 까지는 ,431,0,0
2021.05.21 12:36,1분기실적으로 본 주식의 상대평가 누가 저평가인가? 한진중홀딩스는 급등하여 5840원돌파하고 대성산업은 4800원으로 급락한다:,279,0,1
2021.05.21 12:29,배당수익률도 높고 퍼 eps다 좋으니까,313,1,1
2021.05.21 12:25,개미 살려줏메 ,401,0,0
2021.05.21 12:02,1분기실적으로 본 주식의 상대평가 누가 저평가인가?,244,3,0
2021.05.21 11:34,저 왕왕 주린인데요 ...,751,0,0
2021.05.21 11:13,개미무덤주,286,2,0
2021.05.21 10:39,천연가스 0.64% 상승중,215,0,0
2021.05.21 10:22,요번에 난리 브루스 로,212,0,0
2021.05.21 10:00,제발 살려주세요,363,0,0
2021.05.21 09:48,단타치려다 처물렸는데,1265,1,0
2021.05.21 09:36,오전 단타,303,0,1
2021.05.21 09:34,오늘은 희안하네,272,1,0
2021.05.21 08:27,독가스,174,0,1
2021.05.21 08:13,미국 천연가스 또 상승. 대박.,594,3,2
2021.05.21 08:10,도대체 누가저평가인가?,303,1,2
2021.05.21 07:54,비트코인 죽고 온톨로지가스 폭팔,176,0,0
2021.05.21 02:39,천연깨스,282,2,2
2021.05.21 01:13,17만원에 제꺼 사신분 감사합니다,624,5,0
2021.05.20 21:18,[삭제된 게시물의 답글]꺽였네 ,161,0,1
2021.05.20 20:03,내일,422,2,2
2021.05.20 18:00,kyo7**** 마. 약속 지키라.,257,1,0
2021.05.20 15:53,아무리안티질해봐라,296,2,2
2021.05.20 15:48,상장폐지가 이득인 기업입니다,543,4,4
2021.05.20 14:58,진득하게있으라했건만,299,1,4
2021.05.20 14:51,"한진중공업홀딩스주주여 오늘 종가에 관계없이 내일 오늘고점4595원에 시작하여 11시전에 상한가갑니다.그저께 서울가스""처럼",210,1,1
2021.05.20 14:25,서울가스 폭발했다는데.. 사실인가요?,315,0,0
2021.05.20 14:17,오늘 종합지수 하락해도 서울가스 상승하고 대성홀딩스 보합인데 왜 한진중홀딩스만 하락하는가? 하락할 이유가 없다,236,0,0
2021.05.20 14:10,17만원에 입성한 분들,482,2,0
2021.05.20 14:04,서울 다음 부산 순환매 천연가스 상승중,230,1,1
2021.05.20 13:56,깍쟁이,177,0,1
2021.05.20 13:48,무섭네 시장가로 팔아버린,211,0,0
2021.05.20 13:44,도망가~~~~,146,0,0
2021.05.20 13:43,지금 들어가는 강심장 인정한다,177,0,0
2021.05.20 13:33,개미지옥,236,1,0
2021.05.20 13:31,천연가스 선물봐라 그냥 잠깐 훅치고갔다가 다시 제자리왔다,267,0,0
2021.05.20 13:30,대성산업주주입니다 이런글 적지마세요,164,0,0
2021.05.20 13:27,단타맛집이네,241,1,1
2021.05.20 13:20,천연가스 상승중,161,0,0
2021.05.20 13:17,매수타임이다,190,1,1
2021.05.20 12:38,내일시초가,281,2,2
2021.05.20 12:21,6월까지 빠지면계속주식수늘려간다,182,0,2
2021.05.20 12:20,ㆍㆍ,124,0,0
2021.05.20 12:20,"한진중홀딩스 1분기실적은 주가 153천원의 서울가스,주가17만원대의 대성홀딩스보다 더 좋은 영업이익과 순이익이 나왔다.그러니 연속상한가가야지요",149,0,0
2021.05.20 12:05,오늘종가,237,1,2
2021.05.20 11:59,좀 버텨라,290,3,1
2021.05.20 12:02,두세요..개미가 팔아야 갑니다,142,0,0
2021.05.20 11:59,오늘 상한가다,146,0,1
2021.05.20 11:37,"읽어보니 님분석1000%옳다:대덕,서울가스처럼 한진중홀딩스도 연속상한가간다 즐투",251,1,0
2021.05.20 11:17,배당1등 현주가10%매도할필요없다완전초우량주죠,229,0,0
2021.05.20 11:11,이종목은 급하지 않다,230,1,1
2021.05.20 11:10,돔황챠~~~~,135,0,0
2021.05.20 11:07,아?ㅋㅋㅋㅋㅋㅋㅋ한방에 2000원씩 빠졌다,164,0,0
2021.05.20 11:07,이재명관련주,172,0,0
2021.05.20 11:06,상가라 재발...부산서 물렷슴..ㅠㅠ,131,0,0
2021.05.20 10:52,오늘 쩜상을 못갔으니 내일이 어떨지,169,0,0
2021.05.20 10:45,최대배당금에 속지마시길,552,3,1
2021.05.20 10:38,17층1호,198,0,0
2021.05.20 10:26,???,192,0,0
2021.05.20 10:16,정책주 케이탑리츠로 오세요,165,1,0
2021.05.20 10:16,이제 물량 털어내기 드러가네,262,0,1
2021.05.20 10:12,한빛소프트로 ㄱㄱ,135,0,1
2021.05.20 10:01,물리기 좋은 구간,298,1,2
2021.05.20 10:03,팔았구나,136,0,0
2021.05.20 10:01,왜올랐는지 아시는분 댓귿좀,201,0,0
2021.05.20 09:48,단타충 개미들은 돈을 벌수가 없는듯,215,0,0
2021.05.20 09:44,어제랑 비교,215,1,0
2021.05.20 09:37,떡상하는 이유 팩트만 알려드림,394,1,0
2021.05.20 09:32,다들 핀트를 잘못짚음 천연가스 ?문에 떡상이아님,225,0,0
2021.05.20 09:30,여기가 바빗 세계랭커 1위 ,215,1,0
2021.05.20 09:28,털거다털었다얼른상찍자,169,2,0
2021.05.20 09:26,5연상은갈듯,256,1,1
2021.05.20 09:19,kyo7**** 무식이 안티야.ㅋㅋㅋ약속 지켜라.ㅋㅋㅋㅋㅋ,154,0,0
2021.05.20 09:17,ㅊㅋ 드립니다..근데,193,2,0
2021.05.20 09:15,이유가 궁금…,639,0,0
2021.05.20 09:14,잘가네요,169,0,0
2021.05.20 09:11,이번주 계속문닫는다 ,194,0,1
2021.05.20 09:08,아 사야돼?????????,163,0,1
2021.05.20 08:44,대성산업도 올려주라 서울형아들,311,1,0
2021.05.20 00:30,5월장은 위험하구나,257,0,2
2021.05.19 22:52,하락,520,6,5
2021.05.19 22:05,천연가스 ?케 나락가냐,364,2,2
2021.05.19 21:27,"PER 5.34, PBR 0.68 실화냐 ",434,1,1
2021.05.19 21:23,아니 실화야..?,386,1,0
2021.05.19 21:19,밑에배가아파디지네 못사가지고,248,1,0
2021.05.19 21:07,과연  여기 종토방에 주주는  ?이나  잇을까?,292,5,0
2021.05.19 19:52,바보들 아니면 요놈 안산다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,484,0,5
2021.05.19 19:46,안녕하세요 주주님들,230,0,1
2021.05.19 19:10,가스 전기~꼭,267,3,0
2021.05.19 16:11,쩜 상한가 임박,344,0,4
2021.05.19 14:16,배가,358,0,2
2021.05.19 11:43,게시판을 보니,556,3,5
2021.05.19 11:33,"3달러,3%빠젓구먼,,,먼 퍽락이여,,낼 쩜상,,",539,1,6
2021.05.19 10:24,현재3.01달러 -3%빠짐.,488,1,2
2021.05.19 08:41,상한가 축하드림!,474,2,1
2021.05.19 03:01,"[속보] 서울가스, 천연가스 값 부각에 서울가스 상한가",780,1,0
2021.05.18 23:30,천연깨스,423,0,0
2021.05.18 23:23,평단 6만원대 인데 목요일 상한가에 팔 것이다.,482,0,3
2021.05.18 22:25,가스 올라서 상한가 친게 아녀????????,832,3,2
2021.05.18 21:25,과연 삼중우가 될것인가?,591,1,0
2021.05.18 21:05,어제 좀 오르릴래 좀 높여 놨는데 팔릴때 느낌이 이상하더만 오늘,494,0,0
2021.05.18 20:53,거래량 94000주에,700,1,1
2021.05.18 20:49,이거 이번에 단발성 배당이라 안 샀었는데,565,0,0
2021.05.18 20:09,잉,323,0,0
2021.05.18 17:30,폭등수준도아닌데 이런거보면,890,2,1
2021.05.18 17:29,서울가스 뭔데 상임?,2268,0,0
2021.05.18 17:27,41프로 익절 감사합니다^^,610,3,1
2021.05.18 17:13,왜 오른거죠?,983,0,0
2021.05.18 17:11,평단 6만원 이제 그만 내렸습니다^^,709,4,0
2021.05.18 17:13,평단 1만원에 1000주 들고잇다..왜???^,570,0,1
2021.05.18 17:01,오늘 저녁은,431,0,0
2021.05.18 16:41,아니 얼마나 물량이 없으면,851,1,0
2021.05.18 16:12,"여기가 주당 38만원 간다는 그 곳인가요,?",646,1,1
2021.05.18 15:32,이거 모래부터,921,1,0
2021.05.18 15:02,사기 광고쟁이들 싹 들어가시고,471,1,0
2021.05.18 14:44,주식 유통 물량,489,0,0
2021.05.18 14:39,세력이 물량 쓸어갓네,578,2,0
2021.05.18 14:27,벌레같은 놈들,493,2,0
2021.05.18 14:18,어케,823,0,3
2021.05.18 12:56,가스테마가 시장을 이끌 듯,584,0,0
2021.05.18 12:34,축 상한가 동반상한가,467,1,0
2021.05.18 12:29,다음은 보령제약 30% 간드아~~!,352,0,0
2021.05.18 12:09,카톡방 사기 광고쟁이들로 넘쳐나네ㅡㅡ,292,2,0
2021.05.18 11:43,읽어보니 님분석 옳다.즐투,404,1,0
2021.05.18 11:34,형이 어제 폭등한다햇재,881,0,0
2021.05.18 11:23,뭐야이거,755,1,0
2021.05.18 11:01,놓치고 말았습니다..,327,0,0
2021.05.18 11:00,이건 뭔데,324,0,0
2021.05.18 10:55,ㅋ,174,0,0
2021.05.18 10:55,어 좋아 전재산 몰빵 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,394,2,0
2021.05.18 10:40,실화냐2억. 어제 매수해놨는대,969,1,0
2021.05.18 10:34,오늘 왜이런지 아시는분?,816,0,0
2021.05.18 10:33,여러분 축하합니다. 여기 이익금 박셀바이오 가서 또 먹읍시다,477,1,0
2021.05.18 10:19,제주반도체,247,0,0
2021.05.18 10:19,스마트폰에 앱이 안깔려서요 상잔량 얼마인가요?,385,0,1
2021.05.18 10:12,무증 냄새난다.,345,1,0
2021.05.18 10:11,이래서 다들… ,335,1,0
2021.05.18 10:08,내일도 오른다,254,1,0
2021.05.18 10:04,아씨..,216,0,0
2021.05.18 09:58,서울가스 역시 도시가스 1등기업이네요,218,1,0
2021.05.18 09:53,전재산 몰빵 완료 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,560,1,1
2021.05.18 09:46,전년도배당받은 것보다 더큰 수익,573,2,0
2021.05.18 09:28,129000 입성 ,858,0,1
2021.05.18 09:26,오늘 이 작전에,454,0,0
2021.05.18 09:24,바보냐 천연가스폭등ㅋ,900,1,0
2021.05.17 21:38,천연가스 폭등중,502,1,0
2021.05.17 20:35,이거 작년 3분기 매각 돈잔치 배당이냐?,311,0,0
2021.05.17 13:27,2억 매수해놓고 마음이 편안하네,543,5,0
2021.05.15 22:47,1회성배당 ,1456,4,1
2021.05.15 17:14,"[속보] 서울가스, ""日, 온실가스 줄이려 2030년 원전 비중 20~22% 유지""…한국은?",1634,0,0
2021.05.15 14:20,찌라시 뉴스보고 이거 고배당이라고 타면 엿되니 조심하세요,2060,26,1
2021.05.15 17:34,찌라시 뉴스보고 이거 고배당이라고 타면 엿되니 조심하세요,394,2,0
2021.05.15 11:36,돈도 못벌면서 고배당주??,503,3,0
2021.05.15 08:23,9만 가스되면 매집들어갈께요,396,2,0
2021.05.15 07:06,고배당주다고 해서 산다.,981,7,3
2021.05.12 22:20,30년간 일본인의 눈물 => 이제 곧=> 한국인의 눈물,587,1,1
2021.05.12 18:05,이거 배당률 매년 이정도임?,4236,2,0
2021.05.12 10:54,좀 올라라,296,0,0
2021.05.04 10:08,상폐 추진 합시다,1799,7,0
2021.05.04 02:32,상폐 ,712,2,0
2021.05.02 13:46,매년 영업이익보다 순익이 많았음,1442,6,0
2021.05.01 18:41,배당 1.5%주는 회사임,1380,3,1
2021.04.27 13:41,ㅅㅂ,415,0,0
2021.04.25 22:55,공포의'D'기 온다..삼성이 본사 사옥까지 팔아서 모은 현금 100조를 미리 대기중인 이유,1246,1,2
2021.04.25 11:57,나락,396,1,0
2021.04.24 00:52,[삭제된 게시물의 답글]주린입니다.,672,3,0
2021.04.23 08:53,차트를 보니.....,699,3,0
2021.04.22 16:49,이거언제까지보유해야배당금 나오나요 냉무,3487,0,2
2021.04.22 13:08,주린인데요 서울가스는 배당금 ,3111,0,0
2021.04.22 10:49,삼천리가 8%상승하네 상한가가나?,677,4,1
2021.04.22 09:16,왜 오르는 거고 외국인은 왜살까요?,2907,0,0
2021.04.22 09:06,드디어 10만.....,966,1,1
2021.04.20 09:00,오늘도 오를텐데....,772,1,0
2021.04.17 06:22,가스의 미래,2909,1,0
2021.04.17 00:24,무 증,617,0,0
2021.04.16 12:24,2월9일부터 2월 22 일 보면 지금 재현되고있다,826,0,1
2021.04.15 16:10,배당금 1750입니다,5099,5,1
2021.04.15 14:08,중간배당?,1677,0,0
2021.04.14 14:43,이게 말로만 듣던,2163,0,0
2021.04.13 13:44,하도 오름세가 없길래.,1273,0,0
2021.04.13 09:35,대박이네,924,0,0
2021.04.12 14:38,이거 갑자기 왜 올랐죠??,3224,2,0
2021.04.07 13:11,찬티많노 불안하게,797,0,0
2021.04.05 08:57,"""Golden cross""",1003,1,0
2021.04.02 17:03,기말배당금!!!,2263,0,0
2021.04.05 16:25,[삭제된 게시물의 답글]300주 사면,769,0,0
2021.04.01 11:26,내가 판단한 서울가스 적정가(목표가)는??,1729,1,0
2021.04.01 08:06,[삭제된 게시물의 답글]정리,1082,5,0
2021.03.31 14:02,얘 배당주면 남는거 있냐?,901,0,0
2021.03.29 11:58,이거 삼전처럼 분기 배당임?,3431,2,4
2021.03.26 17:21,혹시 주총 다녀오신 분?,1123,0,0
2021.03.26 10:25,배당,4252,0,1
2021.03.21 01:34,중간 배당기준일은,2350,2,2
2021.03.18 13:47,머신일2고?,762,0,0
2021.03.18 09:46,200원 띠기 하다가 ,762,1,1
2021.03.16 15:25,독고다이네ㅋㅋ,660,2,0
2021.03.15 12:53,가스,502,1,1
2021.03.15 10:11,여기 18.63% 배당 지급 하나요?,8672,3,0
2021.03.12 15:50,10일째하락!!!,1525,1,2
2021.03.11 13:23,내가 등재 주주라면~,1472,2,0
2021.03.08 17:15,그날이언제오나!!!,755,0,0
2021.03.07 15:40,배당에관하여,3365,0,0
2021.03.09 08:36,배당에관하여,3877,4,1
2021.03.09 08:57,배당에관하여,1358,1,0
2021.02.27 09:03,정신적 고통을 조절하는 원리,1462,4,0
2021.02.27 08:34,비리검찰들을 옹호하다니!!,556,17,19
2021.02.24 03:18,배당금,8868,1,3
2021.02.23 10:37,코로나 시대에 주식에서 이기는 법,1559,3,6
2021.02.22 16:19,생각을 합니다. (기울어진 운동장),711,4,1
2021.02.15 12:07,단주주문 왜하는거에요?,3815,1,0
2021.02.15 10:53,서울까스인지 뭔지 귀여운회사네요,1512,0,0
2021.02.09 21:17,배당금 18퍼가 머임?,9542,0,0
2021.02.09 18:11,이 회사는 어디서 이익을 내나요?,7490,0,0
2021.02.09 15:19,왜 오르지?;;,2421,0,0
2021.02.09 15:06,ㅇㅇ,2862,0,0
2021.02.08 22:22,내일 상한가,816,0,0
2021.02.08 11:49,세계 최초의 수소법이 5일부터 시행으로 가스주들 오늘 모두 급상승한다,1130,0,0
2021.02.08 09:53,배당금,4221,0,0
